IPTV_NEZ;1;0;;Basic;1;2;3;17;4;5;6;7;8;9;10;11;12;13;14;15;16
IPTV_NEZ;2;0;;Box20;18;19;20;22;23;24;25;28;29;30;31;33;34;35;36;37;111;112;113;118
IPTV_NEZ;3;0;;Box20;120;121;122;124;125;126;127;128;130;133;134;144;145;222;223;224;225;226;228;229
IPTV_NEZ;4;0;;Box20;230;231;232;233;234;235;236;237;239;240;241;242;243;244;245;246;247;248;250;253
IPTV_NEZ;5;0;;Box20;254;266;267;268;270;271;277;278;279;280;281;282;283;284;288;289;290;291;292;333
IPTV_NEZ;6;0;;Box20;334;335;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354
IPTV_NEZ;7;0;;Box20;444;445;446;447;448;449;450;451;452;453;454;455;456;457;459;460;461;462;463;464
IPTV_NEZ;8;0;;Box20;465;466;467;468;469;555;556;557;558;559;560;561;566;567;568;569;571;572;573;574
IPTV_NEZ;9;0;;Box20;666;667;668;669;670;672;674;676;677;678;679;680;681;682;683;684;685;686;687;777
IPTV_NEZ;10;0;;Box20;778;779;780;781;783;785;786;787;788;794;795;797;800;801;802;884;885;886
